2.336425781250000000e-01
2.336425781250000000e-01
2.320312559604644775e-01
2.344482392072677612e-01
2.352539002895355225e-01
2.360595762729644775e-01
2.368652373552322388e-01
2.376708984375000000e-01
2.400878965854644775e-01
2.433105409145355225e-01
2.505615353584289551e-01
2.626464962959289551e-01
3.142089843750000000e-01
8.435302972793579102e-01
8.668945431709289551e-01
8.983154296875000000e-01
9.450439214706420898e-01
1.022387742996215820e+00
1.118261694908142090e+00
1.193994164466857910e+00
1.255224585533142090e+00
1.300341844558715820e+00
1.341430664062500000e+00
1.379296898841857910e+00
1.414746046066284180e+00
1.415551781654357910e+00
1.379296898841857910e+00
1.340625047683715820e+00
1.300341844558715820e+00
1.256030321121215820e+00
1.193188428878784180e+00
1.119067430496215820e+00
1.022387742996215820e+00
9.450439214706420898e-01
8.983154296875000000e-01
8.668945431709289551e-01
8.435302972793579102e-01
8.241943120956420898e-01
2.610351443290710449e-01
2.505615353584289551e-01
2.441162168979644775e-01
2.400878965854644775e-01
2.376708984375000000e-01
2.368652373552322388e-01
2.360595762729644775e-01
2.344482392072677612e-01
2.344482392072677612e-01
2.344482392072677612e-01
2.336425781250000000e-01
2.320312559604644775e-01
