7.492675781250000000e-01
7.500732541084289551e-01
7.508789300918579102e-01
7.516845464706420898e-01
7.524902224540710449e-01
7.541015744209289551e-01
7.557128667831420898e-01
7.613525390625000000e-01
7.653808593750000000e-01
7.702148556709289551e-01
7.798827886581420898e-01
7.911621332168579102e-01
8.040527105331420898e-01
2.570068240165710449e-01
2.328369170427322388e-01
2.167236357927322388e-01
2.030273377895355225e-01
1.941650360822677612e-01
1.901367157697677612e-01
1.901367157697677612e-01
1.893310546875000000e-01
1.893310546875000000e-01
1.893310546875000000e-01
1.893310546875000000e-01
1.901367157697677612e-01
1.893310546875000000e-01
1.901367157697677612e-01
1.901367157697677612e-01
1.901367157697677612e-01
1.893310546875000000e-01
1.885253936052322388e-01
1.901367157697677612e-01
1.941650360822677612e-01
2.030273377895355225e-01
2.159179747104644775e-01
2.328369170427322388e-01
2.570068240165710449e-01
5.752441287040710449e-01
7.903564572334289551e-01
7.798827886581420898e-01
7.702148556709289551e-01
7.653808593750000000e-01
7.613525390625000000e-01
7.565185427665710449e-01
7.541015744209289551e-01
7.532958984375000000e-01
7.508789300918579102e-01
7.500732541084289551e-01
7.500732541084289551e-01
7.500732541084289551e-01
