1.000000000000000000e+00,8.280000000000000000e+02,1.566000000000000000e+03,2.350000000000000000e+03,2.919000000000000000e+03,3.678000000000000000e+03,4.406000000000000000e+03,4.929000000000000000e+03,5.611000000000000000e+03,6.358000000000000000e+03,6.886000000000000000e+03,7.609000000000000000e+03,8.276000000000000000e+03,8.730000000000000000e+03,9.411000000000000000e+03,1.008800000000000000e+04,1.060100000000000000e+04
0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+01,3.500000000000000000e+01,4.000000000000000000e+01,4.500000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,6.000000000000000000e+01,6.500000000000000000e+01,7.000000000000000000e+01,7.500000000000000000e+01,8.000000000000000000e+01
