1.988269984722137451e-01,2.093841880559921265e-01,2.199413776397705078e-01,2.287390232086181641e-01,2.392962127923965454e-01,2.498534023761749268e-01,2.586510479450225830e-01,2.692082524299621582e-01,2.797654271125793457e-01,2.885630726814270020e-01,2.991202771663665771e-01,3.096774518489837646e-01,3.184750974178314209e-01,3.290323019027709961e-01,3.395894765853881836e-01,3.483871519565582275e-01,3.589443266391754150e-01,3.695015013217926025e-01,3.782991766929626465e-01,3.888563513755798340e-01,3.994135260581970215e-01,4.099707305431365967e-01,4.187683761119842529e-01,4.293255507946014404e-01,4.398827552795410156e-01,4.486804008483886719e-01,4.592376053333282471e-01,4.697947800159454346e-01,4.785924255847930908e-01,4.891496300697326660e-01,4.997068047523498535e-01,5.085044503211975098e-01,5.190616250038146973e-01,5.296188592910766602e-01,5.384165048599243164e-01,5.489736795425415039e-01,5.595308542251586914e-01,5.683284997940063477e-01,5.788856744766235352e-01,5.894429087638854980e-01,5.982405543327331543e-01,6.087977290153503418e-01,6.193549036979675293e-01,6.299120783805847168e-01,6.387097239494323730e-01,6.492669582366943359e-01,6.598241329193115234e-01,6.686217784881591797e-01,6.791789531707763672e-01,6.897361278533935547e-01,6.985338330268859863e-01,7.090910077095031738e-01,7.196481823921203613e-01,7.284458279609680176e-01,7.390030026435852051e-01,7.495601773262023926e-01,7.583578824996948242e-01,7.689150571823120117e-01,7.794722318649291992e-01,7.882698774337768555e-01,7.988270521163940430e-01
7.988270521163940430e-01,7.882698774337768555e-01,7.794722318649291992e-01,7.689150571823120117e-01,7.583578824996948242e-01,7.495601773262023926e-01,7.390030026435852051e-01,7.284458279609680176e-01,7.196481823921203613e-01,7.090910077095031738e-01,6.985338330268859863e-01,6.897361278533935547e-01,6.791789531707763672e-01,6.686217784881591797e-01,6.598241329193115234e-01,6.492669582366943359e-01,6.387097239494323730e-01,6.299120783805847168e-01,6.193549036979675293e-01,6.087977290153503418e-01,5.982405543327331543e-01,5.894429087638854980e-01,5.788856744766235352e-01,5.683284997940063477e-01,5.595308542251586914e-01,5.489736795425415039e-01,5.384165048599243164e-01,5.296188592910766602e-01,5.190616250038146973e-01,5.085044503211975098e-01,4.997068047523498535e-01,4.891496300697326660e-01,4.785924255847930908e-01,4.697947800159454346e-01,4.592376053333282471e-01,4.486804008483886719e-01,4.398827552795410156e-01,4.293255507946014404e-01,4.187683761119842529e-01,4.099707305431365967e-01,3.994135260581970215e-01,3.888563513755798340e-01,3.782991766929626465e-01,3.695015013217926025e-01,3.589443266391754150e-01,3.483871519565582275e-01,3.395894765853881836e-01,3.290323019027709961e-01,3.184750974178314209e-01,3.096774518489837646e-01,2.991202771663665771e-01,2.885630726814270020e-01,2.797654271125793457e-01,2.692082524299621582e-01,2.586510479450225830e-01,2.498534023761749268e-01,2.392962127923965454e-01,2.287390232086181641e-01,2.199413776397705078e-01,2.093841880559921265e-01,1.988269984722137451e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,8.890000000000000000e+02,2.352000000000000000e+03,3.709000000000000000e+03,4.659000000000000000e+03,5.328000000000000000e+03,5.833000000000000000e+03,6.129000000000000000e+03,6.341000000000000000e+03,6.477000000000000000e+03,6.575000000000000000e+03,6.635000000000000000e+03,6.685000000000000000e+03,6.721000000000000000e+03,6.763000000000000000e+03,6.786000000000000000e+03,6.806000000000000000e+03,6.832000000000000000e+03,6.851000000000000000e+03,6.867000000000000000e+03,6.889000000000000000e+03,6.906000000000000000e+03,6.921000000000000000e+03,6.937000000000000000e+03,6.955000000000000000e+03,6.974000000000000000e+03,6.994000000000000000e+03,7.006000000000000000e+03,7.018000000000000000e+03,7.029000000000000000e+03,7.052000000000000000e+03,7.060000000000000000e+03
6.472000000000000000e+03,6.454000000000000000e+03,6.444000000000000000e+03,6.433000000000000000e+03,6.420000000000000000e+03,6.420000000000000000e+03,6.393000000000000000e+03,6.377000000000000000e+03,6.365000000000000000e+03,6.349000000000000000e+03,6.346000000000000000e+03,6.314000000000000000e+03,6.299000000000000000e+03,6.280000000000000000e+03,6.261000000000000000e+03,6.243000000000000000e+03,6.217000000000000000e+03,6.193000000000000000e+03,6.162000000000000000e+03,6.067000000000000000e+03,6.076000000000000000e+03,6.037000000000000000e+03,5.933000000000000000e+03,5.800000000000000000e+03,5.613000000000000000e+03,5.325000000000000000e+03,4.854000000000000000e+03,4.219000000000000000e+03,3.336000000000000000e+03,2.046000000000000000e+03,6.470000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
