1.000000000000000000e+00,8.650000000000000000e+02,1.631000000000000000e+03,2.446000000000000000e+03,3.055000000000000000e+03,3.826000000000000000e+03,4.592000000000000000e+03,5.127000000000000000e+03,5.839000000000000000e+03,6.594000000000000000e+03,7.159000000000000000e+03,7.917000000000000000e+03,8.606000000000000000e+03,9.068000000000000000e+03,9.769000000000000000e+03,1.047000000000000000e+04,1.099200000000000000e+04
0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+01,3.500000000000000000e+01,4.000000000000000000e+01,4.500000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,6.000000000000000000e+01,6.500000000000000000e+01,7.000000000000000000e+01,7.500000000000000000e+01,8.000000000000000000e+01
